2019-10-18 15:49:33 INFO  [DASH-Server-System,,,] AsyncResolver-bootstrap-executor-0 com.netflix.discovery.shared.resolver.aws.ConfigClusterResolver Resolving eureka endpoints via configuration
2019-10-18 15:51:08 INFO  [DASH-Server-System,da4039d8ff863ef9,10f2b8e54b883555,true] http-nio-8201-exec-9 com.sprint.dash.server.system.controller.SysUserController dash-server-system的/sys/user/list服务
2019-10-18 15:51:09 INFO  [DASH-Server-System,6160c1accd1fb7e7,6b5294b9117459ef,true] http-nio-8201-exec-10 com.sprint.dash.server.system.controller.SysUserController dash-server-system的/sys/user/list服务
2019-10-18 15:54:33 INFO  [DASH-Server-System,,,] AsyncResolver-bootstrap-executor-0 com.netflix.discovery.shared.resolver.aws.ConfigClusterResolver Resolving eureka endpoints via configuration
2019-10-18 15:59:33 INFO  [DASH-Server-System,,,] AsyncResolver-bootstrap-executor-0 com.netflix.discovery.shared.resolver.aws.ConfigClusterResolver Resolving eureka endpoints via configuration
2019-10-18 16:03:14 INFO  [DASH-Server-System,fa50bda9ca49fa53,11981d9da584bfbe,true] http-nio-8201-exec-6 com.sprint.dash.server.system.controller.SysUserController dash-server-system的/sys/user/list服务
2019-10-18 16:03:16 INFO  [DASH-Server-System,f70ecd9ff9ecc939,f70ecd9ff9ecc939,true] http-nio-8201-exec-7 com.sprint.dash.server.system.controller.SysUserController dash-server-system的/sys/user/list服务
2019-10-18 16:04:33 INFO  [DASH-Server-System,,,] AsyncResolver-bootstrap-executor-0 com.netflix.discovery.shared.resolver.aws.ConfigClusterResolver Resolving eureka endpoints via configuration
2019-10-18 16:09:33 INFO  [DASH-Server-System,,,] AsyncResolver-bootstrap-executor-0 com.netflix.discovery.shared.resolver.aws.ConfigClusterResolver Resolving eureka endpoints via configuration
2019-10-18 16:14:33 INFO  [DASH-Server-System,,,] AsyncResolver-bootstrap-executor-0 com.netflix.discovery.shared.resolver.aws.ConfigClusterResolver Resolving eureka endpoints via configuration
2019-10-18 16:19:33 INFO  [DASH-Server-System,,,] AsyncResolver-bootstrap-executor-0 com.netflix.discovery.shared.resolver.aws.ConfigClusterResolver Resolving eureka endpoints via configuration
2019-10-18 16:24:33 INFO  [DASH-Server-System,,,] AsyncResolver-bootstrap-executor-0 com.netflix.discovery.shared.resolver.aws.ConfigClusterResolver Resolving eureka endpoints via configuration
2019-10-18 16:29:33 INFO  [DASH-Server-System,,,] AsyncResolver-bootstrap-executor-0 com.netflix.discovery.shared.resolver.aws.ConfigClusterResolver Resolving eureka endpoints via configuration
2019-10-18 16:34:33 INFO  [DASH-Server-System,,,] AsyncResolver-bootstrap-executor-0 com.netflix.discovery.shared.resolver.aws.ConfigClusterResolver Resolving eureka endpoints via configuration
2019-10-18 16:39:33 INFO  [DASH-Server-System,,,] AsyncResolver-bootstrap-executor-0 com.netflix.discovery.shared.resolver.aws.ConfigClusterResolver Resolving eureka endpoints via configuration
2019-10-18 16:44:33 INFO  [DASH-Server-System,,,] AsyncResolver-bootstrap-executor-0 com.netflix.discovery.shared.resolver.aws.ConfigClusterResolver Resolving eureka endpoints via configuration
2019-10-18 16:49:33 INFO  [DASH-Server-System,,,] AsyncResolver-bootstrap-executor-0 com.netflix.discovery.shared.resolver.aws.ConfigClusterResolver Resolving eureka endpoints via configuration
2019-10-18 16:54:33 INFO  [DASH-Server-System,,,] AsyncResolver-bootstrap-executor-0 com.netflix.discovery.shared.resolver.aws.ConfigClusterResolver Resolving eureka endpoints via configuration
2019-10-18 16:55:09 INFO  [DASH-Server-System,b60d7b0f856e1bd0,b60d7b0f856e1bd0,true] http-nio-8201-exec-4 com.sprint.dash.server.system.controller.SysUserController dash-server-system的/sys/user/list服务
